"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-03-07",,,,,,,,,"0.91",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-03-08",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-03-09",,,,,,,,,"0.07",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-03-10",,,,,,,,,"0.96",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-03-11",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-03-12",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-03-13",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-03-14",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-03-15",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-03-16",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-03-17",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-03-18",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-03-19",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-03-20",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-03-21",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-03-22",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-03-23",,,,,,,,,"2.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-03-25",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-03-26",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-03-27",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-03-28",,,,,,,,,"1.69",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-03-29",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-03-30",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-03-31",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-04-01",,,,,,,,,"0.11",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-04-02",,,,,,,,,"0.18",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-04-03",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-04-04",,,,,,,,,"1.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-04-05",,,,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-04-06",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-04-08",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-04-09",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-04-10",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-04-11",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-04-12",,,,,,,,,"0.31",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-04-13",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-04-14",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-04-15",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-04-16",,,,,,,,,"0.21",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-04-17",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-04-18",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-04-19",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-04-20",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-04-21",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-04-22",,,,,,,,,"0.20",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-04-23",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-04-24",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-04-27",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-04-28",,,,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-04-29",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-04-30",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-05-01",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-05-04",,,,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-05-05",,,,,,,,,"0.43",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-05-06",,,,,,,,,"0.22",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-05-07",,,,,,,,,"0.41",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-05-08",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-05-09",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-05-10",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-05-11",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-05-12",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-05-13",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-05-14",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-05-15",,,,,,,,,"1.31",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-05-16",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-05-17",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-05-18",,,,,,,,,"0.35",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-05-19",,,,,,,,,"0.31",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-05-21",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-05-22",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-05-23",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-05-24",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-05-25",,,,,,,,,"0.45",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-05-26",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-05-27",,,,,,,,,"0.15",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-05-28",,,,,,,,,"0.14",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-05-29",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-05-30",,,,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-06-02",,,"    3",",,N","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-06-03",,,,,,,,,"0.09",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-06-04",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-06-05",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-06-06",,,,,,,,,"0.18",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-06-07",,,,,,,,,"0.45",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-06-08",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-06-09",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-06-10",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-06-11",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-06-12",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-06-13",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-06-14",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-06-15",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-06-17",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-06-18",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-06-19",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-06-20",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-06-21",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-06-24",,,,,,,,,"0.12",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-06-25",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-06-26",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-06-27",,,,,,,,,"0.26",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-06-28",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-06-29",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-06-30",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-07-01",,,,,,,,,"0.75",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-07-02",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-07-03",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-07-04",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-07-05",,,,,,,,,"0.18",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-07-06",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-07-07",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-07-08",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-07-09",,,,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-07-10",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-07-11",,,,,,,,,"0.61",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-07-12",,,,,,,,,"0.68",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-07-13",,,,,,,,,"1.93",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-07-14",,,,,,,,,"0.30",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VARCC026","RICHMOND 2.5 WNW, VA US","37.5421411","-77.5189234","51.2","2024-07-15",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
